id,ranked,time_control,status,winner,white,black,moves
88b1d65a-8cdd-11dd-8000-000000010001,True,blitz,resigned,spjacobi,spjacobi,Bob-o,1. Nf3 Nf6 2. g3 g6 3. c4 Bg7 4. Bg2 O-O 5. Nc3 c5 6. O-O Nc6 7. d4 cxd4 8. Nxd4 Qc7 9. Bg5 d6 10. Bxf6 Bxf6 11. Nd5 Qb6 12. Nxf6+ exf6 13. Nb5 Be6 14. b3 Rad8 15. Nc3 Ne5 16. Nd5 Bxd5 17. Bxd5 f5 18. e3 Rfe8 19. Qd4 Qc7 20. Qxa7 Qe7 21. Qxb7 Rd7 22. Qb4 Ng4 23. a4 Qe5 24. Bc6 Rde7 25. Bxe8 Nxf2 26. Bc6 Ng4 27. Qd2 h5 28. Rae1 h4 29. Qd4 Qe6 30. Bd5 Qd7 31. e4 hxg3 32. hxg3 Re5 33. exf5 Qe7 34. f6 Qe8 1-0
1097e078-8cde-11dd-8000-000000010001,True,blitz,resigned,spjacobi,vinney,spjacobi,1. Nf3 c5 2. c4 Nf6 3. g3 g6 4. Bg2 Bg7 5. O-O O-O 6. e3 Nc6 7. d4 cxd4 8. Nxd4 Nxd4 9. exd4 d5 10. b3 Bg4 11. Qd2 Qd7 12. Ba3 Rfe8 13. Nc3 Bh3 14. Nxd5 Nxd5 15. Bxd5 Bxf1 16. Rxf1 e6 17. Bf3 Qxd4 18. Qxd4 Bxd4 19. Bxb7 Rab8 20. Bc6 Rec8 21. Bf3 Bc5 22. Bb2 Rd8 23. Bf6 Rd2 24. Be5 Bd6 25. Bxd6 Rxd6 26. c5 Rd3 27. Kg2 Rc8 28. b4 a5 29. c6 axb4 30. Rb1 Rd4 31. Rb3 e5 32. Re3 f6 33. g4 Kf7 34. Re2 Ke6 35. Rc2 Rc7 36. Be2 Rd6 37. Bc4+ Ke7 38. Bb5 Rd4 39. Kf3 f5 40. h3 h5 41. gxh5 gxh5 42. Re2 Kf6 43. Re1 Rf4+ 44. Ke3 Re4+ 45. Kd2 Rxe1 46. Kxe1 Kg5 47. Kd2 Kh4 48. Kd3 Kxh3 49. Kc4 Kg4 50. Kd5 e4 51. Be2+ Kg5 52. Kd6 Rc8 53. Kd7 Rh8 54. c7 h4 55. c8=Q Rxc8 56. Kxc8 Kf4 57. Kc7 h3 58. Bf1 h2 59. Bg2 e3 60. fxe3+ Kxe3 61. Kc6 f4 62. Kc5 f3 63. Bh1 f2 64. Kxb4 f1=Q 65. Bc6 Qb1+ 66. Ka3 Qc1+ 67. Kb4 Qxc6 0-1
7dab758a-8cde-11dd-8000-000000010001,True,blitz,checkmated,spjacobi,spjacobi,vinney,1. Nf3 c5 2. g3 g6 3. Bg2 Bg7 4. O-O d5 5. d4 Nc6 6. dxc5 e5 7. c3 Nge7 8. b4 a6 9. Bg5 O-O 10. Qd2 Be6 11. Bh6 Nf5 12. Bxg7 Kxg7 13. Ng5 Rc8 14. Rd1 e4 15. a4 Qf6 16. Nxe6+ fxe6 17. e3 Nxb4 18. Na3 Nd3 19. Bf1 Nxc5 20. Nc2 Nb3 21. Qe1 Nxa1 22. Rxa1 Rxc3 23. Nd4 Nxd4 24. exd4 Qxd4 25. Rd1 Qxa4 26. Qxc3+ Kg8 27. Rc1 b5 28. Qe5 Qa2 29. Qxe6+ Kg7 30. Rc7+ Kh6 31. Qh3+ Kg5 32. Qh4+ Kf5 33. Bh3+ Ke5 34. Qe7+ Kd4 35. Qxf8 Qb1+ 36. Bf1 Qb3 37. Qf6# 1-0
13fa8e8c-8d15-11dd-8000-000000010001,True,blitz,checkmated,Computer4-IMPOSSIBLE,Computer4-IMPOSSIBLE,spjacobi,1. d4 Nf6 2. g3 d5 3. Nf3 c6 4. Bg2 Bf5 5. c4 e6 6. Nc3 Be7 7. Nh4 Bg4 8. h3 Bh5 9. g4 Bg6 10. Nxg6 hxg6 11. Qb3 Qc7 12. Bf4 Qc8 13. Rc1 Qd7 14. cxd5 exd5 15. O-O O-O 16. e4 dxe4 17. Be5 Na6 18. a3 b6 19. Rfe1 Nc7 20. Bxc7 Qxc7 21. Nxe4 Rac8 22. Nxf6+ Bxf6 23. Rxc6 Qf4 24. Re4 Qd2 25. Qc3 Qxc3 26. Rxc3 Rxc3 27. bxc3 Rc8 28. Re3 Rc4 29. Bd5 Ra4 30. Re8+ Kh7 31. Rc8 Rxa3 32. Bxf7 Ra1+ 33. Kg2 Rc1 34. Bg8+ Kh6 35. Bd5 Rc2 36. Rh8+ Kg5 37. Kf3 Rxc3+ 38. Ke4 Rd3 39. f4# 1-0
545a0c6e-8d15-11dd-8000-000000010001,True,blitz,timeout,DLevine32180,DLevine32180,spjacobi,1. d4 Nf6 2. Nf3 g6 3. g3 Bg7 4. Bg2 O-O 5. O-O d5 6. c4 dxc4 7. Qc2 Nc6 8. Qxc4 a6 9. Bf4 Be6 10. Qc1 Nxd4 11. Nxd4 Qxd4 12. Rd1 Qc4 13. Nc3 c6 14. b3 Qb4 15. Bd2 Qb6 16. Na4 Qc7 17. Nc5 Bg4 18. f3 Bc8 19. Rb1 b6 20. Na4 Bb7 21. e4 e5 22. Be3 c5 23. Qc3 Bc6 24. Nxb6 Qxb6 25. Bxc5 Qb7 26. Bxf8 Rxf8 27. Rbc1 Bd7 28. Qxe5 Be6 29. Qc5 Rc8 30. Qe3 Nd7 31. f4 Rxc1 32. Rxc1 Bf8 33. Kh1 Bc5 34. Rxc5 Nxc5 35. Qxc5 Qd7 36. h4 Bg4 37. b4 Qd1+ 38. Qg1 Qd3 39. Qf2 Qb1+ 40. Kh2 Qxb4 41. e5 Qc3 42. Qb6 a5 43. Qd8+ Kg7 44. Qf6+ 1-0
1c9f943c-8d16-11dd-8000-000000010001,True,blitz,insufficient,draw,MustafaSamimi,spjacobi,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. f4 c5 8. e5 cxd4 9. cxd4 Nc6 10. Nf3 Bg4 11. Be3 O-O 12. Be2 Qa5+ 13. Qd2 Qxd2+ 14. Nxd2 Bxe2 15. Kxe2 Rfd8 16. Nf3 Rd5 17. Rhd1 Rad8 18. Rac1 f6 19. Rc4 fxe5 20. fxe5 Nxe5 21. Rc7 Nc6 22. Rxb7 e5 23. Rc1 exd4 24. Rxc6 dxe3 25. Rcc7 Bf6 26. Rxa7 Rb8 27. Kxe3 g5 28. Rxh7 g4 29. Rhf7 Re8+ 30. Kf2 Bh8 31. Nh4 Bd4+ 32. Kg3 Bxa7 33. Rxa7 Re2 34. Kxg4 Rd4+ 35. Kg3 Rdd2 36. a4 Ra2 37. a5 Re5 38. a6 Rea5 39. Nf3 Rxa6 40. Rd7 Rg6+ 41. Kf4 Rgxg2 42. Rd3 Rxh2 43. Nxh2 Rxh2 44. Rd7 Rh7 45. Rxh7 Kxh7 1/2-1/2
cda62f02-8d16-11dd-8000-000000010001,True,blitz,resigned,JacobHahn,spjacobi,JacobHahn,1. Nf3 d5 2. g3 Nc6 3. Bg2 e5 4. d3 f5 5. O-O Nf6 6. c4 e4 7. Nfd2 dxc4 8. dxe4 fxe4 9. Nxe4 Be7 10. Nbc3 O-O 11. Nxf6+ Bxf6 12. Qxd8 Rxd8 13. Nd5 Nd4 14. Nxf6+ gxf6 15. e3 Ne2+ 16. Kh1 c6 17. Bf3 Nxc1 18. Raxc1 Rd2 19. Rfd1 Rxf2 20. Rd8+ Kg7 21. Be4 Rxb2 22. Rxc4 Rxa2 23. Bd3 Bh3 24. Rg4+ Bxg4 25. Rxa8 Bh3 26. Kg1 Rg2+ 27. Kh1 Rd2 0-1
bfaadaf8-8d23-11dd-8000-000000010001,True,blitz,resigned,spjacobi,spjacobi,venuprabhu,1. Nf3 c5 2. g3 Nc6 3. Bg2 d5 4. d4 cxd4 5. Nxd4 e5 6. Nxc6 bxc6 7. c4 Be6 8. Qa4 Qd7 9. Nc3 Nf6 10. Bg5 Be7 11. Bxf6 Bxf6 12. cxd5 cxd5 13. Qxd7+ Bxd7 14. Nxd5 Rc8 15. Nxf6+ gxf6 16. Kd2 Ke7 17. Rac1 Rhd8 18. Rxc8 Bxc8+ 19. Ke3 f5 20. Rc1 Be6 21. Rc7+ Rd7 22. Rxd7+ Kxd7 23. a3 Kd6 24. f4 f6 25. Kd3 a5 26. Kc3 Kc5 27. Bb7 h6 28. Ba6 Bd7 29. b4+ axb4+ 30. axb4+ Kb6 31. Bc4 Kc6 32. Bd3 Kd6 33. Kc4 e4 34. Bc2 Bc6 35. b5 Bd5+ 36. Kb4 Kc7 37. Kc5 Be6 38. e3 Ba2 39. Ba4 Be6 40. b6+ Kb8 41. Bc6 Bc8 42. Bd5 Bd7 43. Kd6 Bc8 44. Be6 Kb7 45. Bxc8+ Kxc8 46. Kc6 Kb8 47. b7 h5 48. h4 1-0
46f84e5a-8d24-11dd-8000-000000010001,True,blitz,resigned,nowatay,nowatay,spjacobi,1. f4 c5 2. e4 d6 3. Nf3 g6 4. d4 cxd4 5. Bb5+ Nc6 6. Qxd4 Nf6 7. Qc4 Bd7 8. Ng5 e6 9. Nc3 Bg7 10. Qd3 Qc7 11. O-O a6 12. Bxc6 Bxc6 13. Be3 O-O 14. Rad1 Rad8 15. Bd4 e5 16. Be3 Ng4 17. Qe2 Nxe3 18. Qxe3 exf4 19. Qxf4 Qb6+ 20. Kh1 Qxb2 21. Nd5 Bxd5 22. exd5 Qe5 23. Qg4 h5 24. Qg3 Qxg3 25. hxg3 Be5 26. Rd3 Rc8 27. Rf2 Rc3 28. Rxc3 Bxc3 29. Rf3 Be5 30. c4 f5 31. Rb3 Bf6 32. Nf3 Rf7 33. Rb6 Be5 34. Nxe5 dxe5 35. Rxg6+ Kf8 36. c5 Ke8 37. Re6+ Re7 38. Rh6 e4 39. c6 bxc6 40. dxc6 e3 41. Rh8+ Kf7 42. c7 Rxc7 43. Rh7+ Ke6 44. Rxc7 Ke5 45. Kg1 1-0
e584af1e-8d24-11dd-8000-000000010001,True,blitz,resigned,spjacobi,engr_josh23,spjacobi,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4 a6 7. O-O Nf6 8. e5 dxe5 9. Qxd8+ Nxd8 10. Nxe5 e6 11. Rd1 Nd7 12. Bb5 axb5 13. Nxb5 Ra5 14. Nc7+ Ke7 15. Nc4 Rc5 16. b3 Rxc7 17. Ba3+ Kf6 18. Bb2+ Kg6 19. Rd3 f6 20. Re1 b5 21. Ne3 Bb4 22. Red1 Nc6 23. g4 Nde5 24. Ng2 Nxd3 25. Rxd3 Rd8 26. Nf4+ Kf7 27. Rh3 h6 28. Nd3 Bb7 29. f4 Ba5 30. Kf1 Bb6 31. g5 hxg5 32. fxg5 Ne5 33. Nf4 Rc2 34. Bc3 Rd1+ 35. Be1 Rf2+ 0-1
5a57e95a-8d25-11dd-8000-000000010001,True,blitz,resigned,engr_josh23,spjacobi,engr_josh23,1. Nf3 e6 2. d4 Nf6 3. g3 d5 4. Bg2 Be7 5. O-O O-O 6. c4 c6 7. Qc2 Na6 8. a3 Bd7 9. Nbd2 Rc8 10. e4 dxe4 11. Nxe4 Nxe4 12. Qxe4 Nc7 13. Bf4 Ne8 14. Ne5 Nf6 15. Qe2 Be8 16. Rfd1 Qb6 17. b4 a5 18. c5 Qa7 19. Bg5 h6 20. Bxf6 Bxf6 21. Nc4 axb4 22. axb4 Qb8 23. Nd6 Rd8 24. Ra4 Rxd6 25. cxd6 Qxd6 26. Qc4 b5 0-1
547cfac6-8d5b-11dd-8000-000000010001,False,blitz,timeout,WallyPlacebo,spjacobi,WallyPlacebo,1. Nf3 Nf6 2. g3 d5 3. Bg2 Nc6 4. d4 Bf5 5. O-O e6 6. c3 h6 7. Nbd2 Bd6 8. c4 O-O 9. Re1 Re8 10. Nh4 Nxd4 11. Nxf5 Nxf5 12. e4 dxe4 13. Nxe4 Nxe4 14. Rxe4 c6 15. Qe2 Bc5 16. Be3 Nxe3 17. fxe3 Qb6 18. a3 a5 19. Kh1 Rad8 20. Rf1 Rd7 21. Bh3 Red8 22. Qh5 Bxe3 23. Rxe6 Rf8 24. Rxh6 Bxh6 25. Bxd7 Qxb2 26. Qc5 Qe2 27. Bh3 Be3 28. Qf5 Qxc4 29. Qf3 Qd5 30. Qxd5 cxd5 31. Rb1 b6 32. Kg2 Re8 0-1
bfc6cca8-8d5b-11dd-8000-000000010001,True,blitz,resigned,spjacobi,spjacobi,GerryMo,1. Nf3 d5 2. g3 e6 3. Bg2 c5 4. O-O Nc6 5. d4 Nf6 6. c4 Be7 7. cxd5 exd5 8. Nc3 O-O 9. Be3 c4 10. Ne5 Bb4 11. Qa4 Bxc3 12. Nxc6 bxc6 13. bxc3 Bd7 14. Bg5 Re8 15. e3 h6 16. Bxf6 Qxf6 17. Rab1 Bf5 18. Rb7 Be4 19. Rxa7 Rxa7 20. Qxa7 Bxg2 21. Kxg2 h5 22. Rb1 h4 23. Rb8 Rxb8 24. Qxb8+ Kh7 25. Qf4 Qg6 26. Qxh4+ Kg8 27. a4 Qc2 28. a5 Qxc3 29. a6 Qa5 30. Qe7 c3 31. a7 c2 32. Qe8+ Kh7 33. a8=Q Qxa8 34. Qxa8 c1=Q 35. Qe8 Kg6 36. h4 Kf6 37. Qe5+ Kg6 38. Qg5+ Kh7 39. h5 Qc2 40. Qf4 f6 41. h6 gxh6 42. Qxf6 Qc1 43. Qf5+ Kg7 44. Kf3 Qd1+ 45. Kf4 Qc1 46. Ke5 Qc3 47. Qf6+ Kh7 48. Qf7+ Kh8 49. Kf6 1-0
bd18a73c-8d5c-11dd-8000-000000010001,True,blitz,resigned,EdwardTippins,spjacobi,EdwardTippins,1. Nf3 Nf6 2. g3 b6 3. Bg2 Bb7 4. O-O g6 5. c4 c5 6. Nc3 Bg7 7. d3 d6 8. Rb1 Nbd7 9. a3 d5 10. Ne1 e6 11. Bg5 h6 12. Bf4 O-O 13. Qc1 Kh7 14. b4 a6 15. h3 Ra7 16. bxc5 Nxc5 17. d4 Nce4 18. Nxe4 Nxe4 19. cxd5 Bxd5 20. e3 g5 21. Be5 Bxe5 22. dxe5 Rc7 23. Qb2 b5 24. Nd3 Nc3 25. e4 Bxe4 26. Bxe4+ Nxe4 27. Rfe1 Nc3 28. Rbc1 Nd5 29. Qb1 Kg7 30. Nb4 a5 31. Nxd5 Rxc1 32. Rxc1 Qxd5 33. Qb2 Rb8 34. Qc3 b4 35. Qc7 Rb7 36. Qc4 Qxc4 37. Rxc4 b3 38. Rc1 a4 39. Kf1 Rb5 40. f4 Rd5 41. Ke2 gxf4 42. gxf4 Rd4 43. Ke3 Rd5 44. Rc4 Rb5 45. Rc1 b2 46. Rb1 Rb3+ 47. Kd4 Rxa3 48. Rxb2 Rxh3 49. Rb4 Ra3 50. Ke4 Kg6 51. Rb7 h5 52. Rb8 h4 53. Rh8 h3 54. Kd4 Kf5 55. Rh7 Kg6 56. Rh8 Rf3 57. Ke4 Rb3 58. Rg8+ Kh7 59. Rg3 Rxg3 0-1
08808502-8d60-11dd-8000-000000010001,True,blitz,resigned,econprof,econprof,spjacobi,1. d4 Nf6 2. c4 c6 3. Nc3 d5 4. cxd5 cxd5 5. Nf3 Nc6 6. Bf4 a6 7. e3 Bf5 8. Rc1 e6 9. Qb3 Na5 10. Qa4+ b5 11. Nxb5 axb5 12. Bxb5+ Nd7 13. Ne5 Nc6 14. Nxc6 Rxa4 15. Nxd8 Bb4+ 16. Ke2 Rxa2 17. Rc8 Rxb2+ 18. Kf3 O-O 19. Bxd7 Be7 20. Nc6 Bf6 21. Rxf8+ Kxf8 22. Ra1 g5 23. Be5 Kg7 24. Bxf6+ Kxf6 25. Ne5 h5 26. g4 Be4+ 27. Kg3 h4+ 28. Kh3 Rxf2 29. Rg1 Re2 30. Rf1+ Ke7 31. Rxf7+ Kd6 32. Nf3 Rxe3 33. Kg2 Re2+ 34. Kf1 Rb2 35. Nxg5 Bd3+ 36. Kg1 e5 37. dxe5+ Kxe5 38. Bf5 Bc4 39. Nf3+ Kf4 40. Be6+ Ke3 41. Nxh4 Rb1+ 42. Kg2 Rb2+ 43. Kg3 Rb3 44. Rf3+ 1-0
c3108714-8d60-11dd-8000-000000010001,True,blitz,resigned,NapKing31,NapKing31,spjacobi,1. b3 e5 2. Bb2 Nc6 3. e3 Nf6 4. Nf3 d6 5. d4 e4 6. Nfd2 d5 7. a3 Bd6 8. c4 Ne7 9. cxd5 1-0
e2f97828-8d6b-11dd-8000-000000010001,True,blitz,resigned,annamsudhakar,annamsudhakar,spjacobi,1. Nf3 c5 2. g3 Nc6 3. Bg2 g6 4. O-O Bg7 5. e4 d6 6. d3 e5 7. Nc3 Nge7 8. Bg5 h6 9. Be3 O-O 10. Qd2 Kh7 11. Nh4 g5 12. Nf3 f5 13. exf5 Nxf5 14. Rae1 Be6 15. Qe2 Qd7 16. Bc1 Nfd4 17. Nxd4 Nxd4 18. Qe4+ Bf5 19. Qxb7 Qxb7 20. Bxb7 Rab8 21. Be4 Nxc2 22. Rd1 Nd4 23. Kg2 Bxe4+ 24. dxe4 g4 25. b3 h5 26. Be3 Rfd8 27. Nd5 Nf3 28. h3 Bh6 29. hxg4 hxg4 30. Rh1 1-0
04228eda-8d95-11dd-8000-000000010001,True,blitz,timeout,Knasti777,Knasti777,spjacobi,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Bf4 Nxc3 6. bxc3 Bg7 7. e3 O-O 8. h4 c5 9. h5 Qa5 10. Qd2 Re8 11. cxd5 cxd4 12. cxd4 Qxd5 13. hxg6 hxg6 14. Nf3 Nc6 15. a3 Bg4 16. Nh4 e5 17. dxe5 Qxd2+ 18. Kxd2 Nxe5 19. Rb1 Red8+ 20. Ke1 Rac8 21. f3 Be6 22. Rxb7 Rc1+ 23. Kf2 Nd3+ 24. Kg3 Nxf4 25. exf4 Bf6 26. Rxa7 Rdd1 27. Ra8+ Kg7 28. f5 gxf5 29. Ra5 Rxf1 30. Rxf1 Rxf1 31. Nxf5+ Bxf5 32. Rxf5 Ra1 33. Ra5 Ra2 34. Kh3 Bd8 35. Ra8 Bb6 36. g4 Kg6 37. Ra6 Rb2 38. a4 Kg7 39. f4 Bc7 40. Kg3 Rb3+ 41. Kh4 Bxf4 42. Ra5 Bg3+ 43. Kg5 Bc7 44. Ra7 Rc3 45. Kf5 Rc5+ 46. Ke4 Bh2 47. a5 Rc4+ 48. Kf5 Rf4+ 49. Kg5 Ra4 50. a6 Bg3 51. Kh5 Ra5+ 52. g5 Bf4 53. Kg4 Bxg5 54. Rb7 Be3 55. Kf3 1-0
adbd4c82-8da4-11dd-8000-000000010001,True,blitz,resigned,ChessPraxis,ChessPraxis,spjacobi,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. Nf3 Bg7 6. Qb3 Nb6 7. Bg5 O-O 8. Rd1 c6 9. e3 N8d7 10. Be2 Re8 11. O-O Qc7 12. Bf4 e5 13. dxe5 Nxe5 14. Nxe5 Bxe5 15. Bxe5 Qxe5 16. Rd2 Be6 17. Qc2 Nc4 18. Rd4 b5 19. b3 Nb6 20. Rfd1 a6 21. Ne4 Bf5 22. Qxc6 Bxe4 23. Qxb6 Re6 24. Rd8+ Kg7 25. Qd4 Rxd8 26. Qxe5+ Rxe5 27. Rxd8 Rc5 28. Rd2 a5 29. f3 Bf5 30. Kf2 b4 31. Bc4 Kf6 32. e4 Be6 33. Bxe6 Kxe6 34. Ke3 a4 35. Rd4 axb3 36. axb3 Rc3+ 37. Rd3 Rc2 38. Rd2 Rc3+ 39. Rd3 Rc2 40. g3 Rxh2 41. Rd4 h5 42. Rxb4 Rg2 43. Kf4 f6 44. Rb6+ Kf7 45. b4 Rf2 46. b5 g5+ 47. Ke3 Rb2 48. Rb8 Rb3+ 49. Ke2 Rb2+ 50. Kd3 Rb3+ 51. Ke2 Rb2+ 52. Kf1 Rb1+ 53. Kg2 Rb2+ 54. Kh3 Rb3 55. b6 Rxf3 56. b7 Rb3 57. Rh8 1-0
405e7300-9dc6-11dd-8000-000000010001,True,blitz,abandoned,spjacobi,spjacobi,KostasTheodorakis,1. d4 Nf6 2. Nf3 d6 3. c4 c6 4. Nc3 g6 5. e4 Bg7 6. Be2 O-O 7. O-O Bg4 8. h3 Bxf3 9. Bxf3 e5 10. d5 c5 11. g3 a6 12. Rb1 Qc8 13. Be3 Qxh3 14. Bg2 Qc8 15. f3 Nh5 16. Kf2 Nd7 17. Bh3 Qd8 18. Rh1 Bh8 19. Qd2 Rb8 20. Bh6 Bg7 21. Bxd7 Qxd7 22. Rxh5 gxh5 23. Qg5 f6 24. Qxh5 Bxh6 25. Qxh6 Qg7 26. Qh3 Rbe8 27. g4 Qg5 28. Rh1 Rf7 29. Ne2 Rg7 30. Qh6 Ree7 31. Ng3 Qd2+ 32. Qxd2 1-0
bfec4200-9dc6-11dd-8000-000000010001,True,blitz,resigned,spjacobi,Kanaderin,spjacobi,1. e4 c5 2. f4 d6 3. Nf3 g6 4. c3 Nf6 5. Bd3 Bg7 6. O-O Nc6 7. Bc2 Bg4 8. h3 Bxf3 9. Qxf3 O-O 10. d3 Rc8 11. Be3 b5 12. a3 a5 13. Nd2 b4 14. Rfd1 Qb6 15. cxb4 axb4 16. a4 Na5 17. b3 Ne8 18. Rab1 Nc7 19. Nc4 Nxc4 20. dxc4 Ne6 21. Qf2 Bd4 22. f5 Bxe3 23. Qxe3 Nd4 24. Rbc1 e5 25. fxe6 fxe6 26. Rd2 e5 27. Re1 Rf6 28. Bd1 Rcf8 29. Qg3 Rf4 30. Be2 Qd8 31. Rdd1 Qf6 32. Bd3 h5 33. Rf1 h4 34. Rxf4 hxg3 35. Rxf6 Rxf6 36. Rb1 Kf7 37. a5 Ke6 38. Rb2 Rf7 39. Bc2 Ra7 40. Ra2 Nxc2 41. Rxc2 Rxa5 42. Rd2 Ra1+ 0-1
4b65d30a-9dc7-11dd-8000-000000010001,True,blitz,timeout,spjacobi,spjacobi,Kanaderin,1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. Nc3 d6 5. e4 O-O 6. Be2 b6 7. O-O Bb7 8. d5 c6 9. Bg5 cxd5 10. cxd5 Nbd7 11. Rc1 Nc5 12. Nd2 h6 13. Be3 a5 14. f3 Nfd7 15. b3 Rc8 16. a3 Na6 17. Nb5 Nac5 18. b4 axb4 19. axb4 Na6 20. Qb3 Ne5 21. Rxc8 Qxc8 22. Bxb6 1-0
c16a3a6e-9dc7-11dd-8000-000000010001,True,blitz,resigned,spjacobi,spjacobi,mursa,1. d4 Nf6 2. Nf3 d5 3. c4 c6 4. e3 e6 5. Nc3 Be7 6. b3 O-O 7. Be2 h6 8. Bb2 Nh7 9. O-O Ng5 10. Nxg5 Bxg5 11. e4 f5 12. f4 Bf6 13. Ba3 Rf7 14. e5 Be7 15. Bxe7 Qxe7 16. cxd5 cxd5 17. Nb5 Nc6 18. Rc1 a6 19. Nd6 Rf8 20. Qd2 Rb8 21. Rc2 Bd7 22. Rfc1 Kh7 23. Bd3 a5 24. a3 Qd8 25. Bb5 Qb6 26. Bxc6 bxc6 27. Rc3 Rg8 28. h4 Qd8 29. Rh3 Rb6 30. Qxa5 Qb8 31. Qc3 Qa7 32. b4 Ra8 33. Qd2 Qa6 34. Qd3 Qa4 35. Qf3 Be8 36. g4 Bg6 37. h5 fxg4 38. hxg6+ Kg8 39. Qxg4 Qa7 40. Qxe6+ Kf8 41. Nc8 Qc7 42. Nxb6 Re8 43. Nd7+ Qxd7 44. Qxd7 1-0
32a9ed64-9dc8-11dd-8000-000000010001,True,blitz,checkmated,spjacobi,mursa,spjacobi,1. e4 e6 2. d4 d5 3. exd5 exd5 4. Be2 Nf6 5. Nf3 Be7 6. O-O O-O 7. c3 Bg4 8. h3 Bxf3 9. Bxf3 c6 10. Qc2 Nbd7 11. Bf4 Re8 12. Nd2 Nf8 13. Nb3 Ng6 14. Bg5 h6 15. Bxf6 Bxf6 16. Nc5 b6 17. Nd3 Qd6 18. Rfe1 Nf4 19. Nxf4 Qxf4 20. Qd3 g6 21. Re3 Rxe3 22. fxe3 Qg3 23. Rf1 Kg7 24. Qe2 Re8 25. Qf2 Qd6 26. Re1 Bd8 27. Be2 Bc7 28. g4 Qg3+ 29. Qxg3 Bxg3 30. Rf1 Rxe3 31. Bf3 Rd3 32. Kg2 Bh4 33. Rb1 Rd2+ 34. Kg1 f5 35. gxf5 gxf5 36. a4 Kf6 37. Bg2 Kg5 38. b4 Rc2 39. Rb3 Rc1+ 40. Kh2 f4 41. b5 Bg3# 0-1
c5e322b2-9dc8-11dd-8000-000000010001,True,blitz,resigned,robku,spjacobi,robku,1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. Nc3 d5 5. Bg5 Ne4 6. Bh4 Nxc3 7. bxc3 O-O 8. e3 c5 9. cxd5 cxd4 10. cxd4 Qxd5 11. Bxe7 Re8 12. Bb4 Nc6 13. Bc3 Bg4 14. Be2 Rac8 15. O-O a6 16. Qb3 Qd7 17. Rac1 b5 18. h3 Be6 19. Qa3 Qb7 20. Bd2 Bf8 21. Qb2 Bd5 22. Ne1 Bg7 23. Nd3 Bxg2 24. Nc5 Qa8 25. Bg4 Bxf1 26. Bxc8 Nxd4 27. Bb7 Nf3+ 28. Kxf1 Bxb2 29. Bxa8 Nxd2+ 30. Ke2 Bxc1 31. Nd3 Rxa8 32. Nxc1 Nc4 33. Nb3 Rd8 0-1
3048929e-9dca-11dd-8000-000000010001,True,blitz,resigned,spjacobi,SergioMarceloBomendr,spjacobi,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e6 6. Be3 Nc6 7. f3 Be7 8. Bc4 O-O 9. O-O a6 10. a3 Ne5 11. Bb3 Qc7 12. g4 Nc4 13. Bc1 b5 14. Qe1 Qa7 15. Qf2 Bb7 16. Kg2 Rfe8 17. h4 d5 18. exd5 Nxd5 19. Nxd5 Bxd5 20. g5 Bc5 21. c3 e5 22. Bxc4 Bxc4 23. b4 Bxf1+ 24. Qxf1 Bxd4 25. cxd4 Qxd4 26. Rb1 e4 27. Bb2 exf3+ 28. Qxf3 Qd2+ 29. Kg1 Re1+ 30. Rxe1 Qxe1+ 31. Qf1 Re8 32. Qxe1 Rxe1+ 33. Kf2 Rb1 34. Bd4 Rb3 35. h5 Rxa3 0-1
c67cb8e4-9dca-11dd-8000-000000010001,True,blitz,repetition,draw,spjacobi,orwaid,1. c4 g5 2. d4 Bg7 3. Nc3 g4 4. e4 d6 5. Be3 Nc6 6. Be2 h5 7. h3 e5 8. d5 Nd4 9. hxg4 Nxe2 10. Ngxe2 hxg4 11. Rxh8 Bxh8 12. Qd2 Bd7 13. O-O-O Qe7 14. Ng3 O-O-O 15. Kb1 a6 16. Rc1 Kb8 17. Qc2 Rc8 18. Na4 Qe8 19. Nc3 Ne7 20. c5 dxc5 21. Bxc5 Ng6 22. Ka1 Nf4 23. d6 cxd6 24. Bxd6+ Ka8 25. Qd2 Bf6 26. a3 Bd8 27. Nge2 Nxe2 28. Nxe2 Bc6 29. Qb4 Bc7 30. f3 Bxd6 31. Qxd6 Rd8 32. Qb4 gxf3 33. gxf3 Qd7 34. Nc3 Qe6 35. Qb6 Rd2 36. Rd1 Qd6 37. Rxd2 Qxd2 38. Qc7 f6 39. Qe7 Qg5 40. Qf8+ Ka7 41. Qc5+ Kb8 42. Qf8+ Ka7 43. Qc5+ Kb8 44. Qf8+ Ka7 45. Qc5+ Kb8 46. Qf8+ Ka7 47. Qc5+ Kb8 48. Qf8+ 1/2-1/2
